link,id_company,company_name,company_address,company_size,company_website,company_type,company_details
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-kim-nghia.35A5C762.html,35A5C762,Công Ty TNHH Kim Nghĩa,"Ấp Chánh, xã Long Hiệp, Bến Lức, Long An",Qui mô công ty: 25-99,Website: http://kimnghia.com,Loại hình hoạt động: Trách nhiệm hữu hạn,"Công ty TNHH KIM NGHĨA thành lập năm 2006 với các hoạt động kinh doanh chủ yếu như sau :
1). Sản xuất nguyên liệu thức ăn gia súc xuất khẩu
2). Sản xuất và kinh doanh trái cây sấy dẻo
3). Thương mại xuất khẩu thực phẩm"
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-gardenline-vn.35A57463.html,35A57463,CÔNG TY TNHH GARDENLINE VN,"3rd Floor, Tuoi Tre Building, No. 60A, Hoang Van Thu St., Ward 9, Phu Nhuan Dist., HCM City ",,Website: https://www.gardintl.com/,Loại hình hoạt động: 100% vốn nước ngoài,"Gardenline International has been manufacturing quality garden furniture for over 25 years.
Specialising purely in outdoor products, we combine our many years experience with our highly trained team of staff, to ensure products of the finest quality reach the end user.
We service 30+ countries worldwide and have over 5000 product designs in our full collection.
We manufacture in a number of various timber species thus offering endless furniture options catering to all market levels and price points.
Cushions can be supplied for all ranges. We offer all types of fabric options including; Draylon, Olefin, Sunbrella, Acrylic and spun polyesters. Our cushion range consists of endless colour options. Our aim is to provide high class, tailored furniture that will give years of service and pleasure at an affordable price.
We can also manufacture OEM products on request.
Please contact us if you would like to make an enquiry"
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-nhua-ck-tm-chan-thuan-thanh.35A9115A.html,35A9115A,CÔNG TY TNHH NHỰA CK&TM CHẤN THUẬN THÀNH,"63/2 Lý Chiêu Hoàng, phường 10, quận 6, TP.HCM",Qui mô công ty: 100-499,,,"Là đơn vị chuyên sản xuất các mặt hàng nhựa công nghiệp, nhựa gia dụng, nhựa PET"
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-nhua-mma.35A78C7D.html,35A78C7D,Công Ty TNHH Nhật Mỹ Phát - Công Ty Nhựa MMA,"52 Thạnh Mỹ Lợi, P Thạnh Mỹ Lợi, Q2, TP Thủ D·",Qui mô công ty: 25-99,Website: http://www.nhatmyphat.com.vn,Loại hình hoạt động: Trách nhiệm hữu hạn,"Công ty TNHH Nhật Mỹ Phát được thành lập từ tháng 04/2015. Chúng tôi chuyên cung cấp sản phẩm Bột đá Calcium Carbonate siêu mịn được sản xuất từ nguồn nguyên liệu đá vôi trắng ở Nghệ An và Yên Bái. Chất lượng sản phẩm luôn là mục tiêu hàng đầu để chúng tôi theo đuổi và ngày càng hoàn thiện. Chúng tôi trân trọng ghi nhận những đóng góp quý báu về sản phẩm và dịch vụ của chúng tôi từ Quý công ty, bạn hàng, đối tác, đó là mục tiêu để chúng tôi cải thiện chất lượng, dịch vụ ngày càng tốt hơn.Với sự hợp tác đầu tư cùng các đối tác lớn trong ngành, chú trọng đầu tư công nghệ sản xuất hiện đại, sản phẩm chúng tôi đã được đánh giá cao ở các thị trường Trung Quốc, Ấn Độ, Bangladesh, Hàn Quốc, Nhật Bản, Cambodia… Và với đội ngũ nhân viên năng động, nhiệt tình, nhiều năm kinh nghiệm trong ngành.
Công ty TNHH Nhựa MMA được thành lập từ năm 2019, hình thành trong giai đoạn dịch Covid bùng phát mạnh nhưng với sự nổ lực cả tập thể, nhà máy chính thức đi vào hoạt động từ tháng 12/2021.
Giai đoạn 1 đã lắp đặt 3 dây chuyền sản xuất và kế hoạch lắp đặt 3 dây chuyền đến năm 2025. Chúng tôi đầu tư:
Trang thiết bị kiểm soát chất lượng hiện đại.
Đội ngũ kỹ thuật nhiều năm kinh nghiệm.
Xây dựng và duy trì hệ thống ISO 9001:2015.
Sản phẩm ra thị trường được khách hàng trong nước và Quốc tế đón nhận và đánh giá cao.
Hiện tại chúng tôi xuất khẩu 40% và tiêu thụ thị trường nội địa 60% và đã xuất khẩu đến những thị trường khó tính, yêu cầu tiêu chuẩn về sản phẩm như thị trường Châu Âu.
Đây là sự nổ lực của tập thể CBCNV Công ty trong giai đoạn đầu tiên hình thành và phát triển."
https://careerviet.vn/vi/nha-tuyen-dung/upsg-united-potteries-saigon.35A8E84B.html,35A8E84B,UPSG - United Potteries Saigon,"09, Street 10, Sóng Thần 1 Industrial, Dĩ An, Bình Dương",Qui mô công ty: 100-499,,Loại hình hoạt động: Trách nhiệm hữu hạn,"09, Street 10, Sóng Thần 1 Industrial, Dĩ An, Bình Dương"
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-viriya.35A98148.html,35A98148,CÔNG TY TNHH VIRIYA,"Số 64, ngỗ 533 Giải Phóng, Hoàng Mai, Hà Nội",Qui mô công ty: 100-499,,Loại hình hoạt động: Cá nhân,"Công ty Viriya chuyên sản xuất và kinh doanh hàng thời trang nữ, đội ngũ nhân viên trẻ trung, năng động., chuyên nghiệp"
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-giao-nhan-thien-an.35A94D64.html,35A94D64,Công ty TNHH Giao Nhận Thiên Ân,"44-44A Đường số 1, Khu phố 2, Phường An Khánh, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",Qui mô công ty: 25-99,,Loại hình hoạt động: Trách nhiệm hữu hạn,"Giới thiệu
- Dịch vụ Logistic chuyên nghiệp,
- Tổ chức giới thiệu và xúc tiến thương mại;
- Vận tải hàng hóa bằng đường bộ;
- Kho bãi và lưu giữ hàng hóa
- Môi trường thân thiện, chuyên nghiệp..."
https://careerviet.vn/vi/nha-tuyen-dung/tong-cong-ty-chuyen-phat-nhanh-buu-dien.35A7D2A3.html,35A7D2A3,Tổng Công Ty Chuyển Phát Nhanh Bưu Điện,"Tầng 4, tòa nhà FLC Landmark Tower, Ngõ 5 Lê Đức Thọ, Mỹ Đình 2, Nam Từ Liêm",Qui mô công ty: 1.000-4.999,Website: http://ems.com.vn/,Loại hình hoạt động: Cổ phần,"Tên giao dịch: Tổng công ty Chuyển phát nhanh Bưu điện – Công ty Cổ phần
Tên viết tắt: Tổng công ty EMS
Tên giao dịch quốc tế: Vnpost Express Corporation
Tên viết tắt quốc tế: EMS Việt Nam
Tổng công ty Chuyển phát nhanh Bưu điện - CTCP đã được thành lập vào ngày 24/01/2005. Với gần 2.300 CBCNV tại Hà Nội, Đà Nẵng, TP. Hồ Chí Minh và các nhân viên kinh doanh tại một số thị trường trọng điểm trên toàn mạng lưới, Tổng công ty đã xây dựng được nguồn nhân lực chất lượng cao, tinh thông nghiệp vụ, giàu kinh nghiệm và nhiệt huyết với nghề."
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-apm-springs-vietnam.35A52641.html,35A52641,Công Ty TNHH APM Springs Vietnam,"Số 25, Đại Lộ Tự Do, KCN Việt Nam Singapore, Thuận An.",,,Loại hình hoạt động: Trách nhiệm hữu hạn,"Công Ty TNHH APM Springs Việt Nam
thành lập ngày 1/12/2004, chuyên sản xuất nhíp ô tô, ghế xe, máy lạnh các loại. Công ty chúng tôi cung cấp
Nhíp xe, Máy lạnh, Ghế xe
cho các tập đoàn ô tô Việt Nam như
Ford, Mercedes, Hino, Isuzu
. Ngoài ra Chúng tôi có hệ thống bán lẻ khắp cả nước và xuất khẩu trên thế giới, Công ty nhận được chứng chỉ ISO 9001:2008 và TS16949
APM Springs (VN) là công ty 100% vốn của Malaysia, chuyên sản xuất nhíp ôtô và các linh kiện có liên quan. Nhà xưởng đặt tại tỉnh Bình Dương."
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-vina-top.35A8968D.html,35A8968D,CÔNG TY CỔ PHẦN TẬP ĐOÀN VINA TOP,"Đường 310B, xã Sơn Lôi, huyện Bình Xuyên, tỉnh Vĩnh Phúc.",Qui mô công ty: 25-99,,,"Công ty cổ phần Tập Đoàn VINATOP tiền thân là Công ty Cổ phần Vinatop được thành lập vào tháng 7 năm 2009, là một doanh nghiệp 100% vốn đầu tư nước ngoài. Cùng với diện tích đất vô cùng rộng lớn, chúng tôi đang không ngừng nỗ lực xây dựng và phát triển thành một tập đoàn hàng đầu trong ngành công nghiệp sản xuất gạch men. Công ty chúng tôi chuyên thiết kế, phát triển, sản xuất, lắp đặt các loại thiết bị ngành sản xuất Gạch Ceramic và Gạch Granite gồm: khuôn chày, đá mài, mem màu, mực in, dầu in, trạm khí hóa than, lò than xích, lò nung, lò tuynel và kinh doanh thương mại cung ứng các loại vật tư, thiết bị hao mòn, nguyên liệu phục vụ cho ngành SX gạch men..v.v.."
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-kcc-viet-nam-nhon-trach.35A96F56.html,35A96F56,CÔNG TY TNHH KCC (VIỆT NAM NHƠN TRẠCH),"KCN Nhơn Trạch 6, Xã Long Thọ, Huyện Nhơn Trạch, Tỉnh Đồng Nai, Việt Nam",Qui mô công ty: 100-499,,Loại hình hoạt động: Trách nhiệm hữu hạn,"CÔNG TY KCC Việt Nam, thuộc tập đoàn hóa chất KCC trụ sở chính hiện đặt tại Hàn Quốc. Ngoài trụ sở chính, KCC hiện có 13 nhà máy tại Hàn Quốc và 12 nhà máy và chi nhánh tại các quốc gia khác trên toàn thế giới như Singapore, Malaysia, Trung Quốc, Ấn Độ, Thổ Nhĩ Kỳ và Việt Nam.

Tập đoàn KCC hoạt động trong nhiều lĩnh vực như sơn, vật liệu xây dựng, kính, silicon, khung cửa sổ, vật liệu tổng hợp, sơn-kính ô tô và vật liệu bọc kim loại.

KCC hoạt động tại Việt Nam từ năm 2005 và nhà máy được thành lập năm 2009 tại khu công nghiệp Long Thành, Đồng Nai.

Sản phẩm của Công ty sơn KCC Việt Nam bao gồm sơn công nghiệp, sơn hàng hải và giàn khoan, sơn container, sơn ô tô, sơn tole, sơn trang trí và sơn sàn. Sơn KCC sản xuất theo qui trình ISO-9001, ISO-14001 và đạt được hầu hết các tiêu chuẩn về vệ sinh, an toàn thực phẩm và chống ăn mòn.

Sơn KCC được dùng cho nhà máy và nhà nghỉ CBCNV công ty Samsung -Bắc Ninh, nhà máy thép Posco VST-Nhơn Trạch, nhà máy thép Thống Nhất-Phú Mỹ, khách sạn Star City-TPHCM, nhà máy bột mì InterFlour-Cái Mép, các nhà máy Hyosung Group ở Nhơn Trạch, nhà máy ô tô Thacokia, Quảng Nam, nhà máy Lock & Lock, dự án căn hộ villa Bắc An Khánh, Hà Nội, Trường Quốc Tế ABC-TPHCM và nhiều công trình khác, đặc biệt là sơn epoxy cho tòa nhà Bitexco cao 68 tầng tại TPHCM."
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-minthacare.35A8D134.html,35A8D134,CÔNG TY TNHH MINTHACARE,"Lầu 5, 119 - 121 Ung Văn Khiêm, Phường 25, Quận Bình Thạnh, TP. Hồ Chí Minh",Qui mô công ty: 25-99,,Loại hình hoạt động: 100% vốn nước ngoài,"Company information
Company Name: MinthaCare Vietnam Co., Ltd
Company Website: www.bioderma.com/en
Location: 5th Floor, 119 – 121 Ung Van Khiem, 25 Ward, Binh Thanh District, HCMC
About MinthaCare Vietnam Co., Ltd
Bioderma is one of the main leading French dermo-cosmetic brands. Created in 1977, it is today among the top 10 worldwide brands in dermo-cosmetics and is present in over 100 countries. In Vietnam, Bioderma opened an affiliate structure under the name of MinthaCare. Bioderma philosophy is as follows: Biology at the service of Dermatology.  Since the beginning and even more so since the 1990’s, the laboratory has designed benchmark products based on key innovations offering new options to meet the expectations of dermatologists and the needs of their patients. These innovations have covered the areas of sensitive skin, oily skin, dry skin, dehydrated skin, photoprotection (solar), hair and cell regeneration. For more information on the brand, please visit www.bioderma.com.vn  and  www.bioderma.com/en."
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-canifa.35A66CA5.html,35A66CA5,Công ty Cổ phần CANIFA," P301 Tầng 3 tòa nhà GP Invest 170 La Thành, Đống Đa, Hà Nội",Qui mô công ty: 500-999,Website: https://canifa.com/tuyen-dung/,Loại hình hoạt động: Cổ phần,Bạn có thể muốn biết:
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-pha-n-ta-p-doa-n-vinatech-viet-nam.35A87262.html,35A87262,Công ty Cổ phần tập đoàn Vinatech Việt Nam,"23D khu A10, Khu đô thị Nam Trung Yên, Cầu Giấy, Hà Nội.",,Website: vinatech.net.vn/vinatechjsc.vn,Loại hình hoạt động: Cổ phần,"Công Ty Cổ phần tập đoàn Vinatech Việt Nam
(
VINATECH GROUP
) được thành lập chính thức ngày 18/03/2011, theo giấy chứng nhận đăng ký kinh doanh do Sở kế hoạch và đầu tư TP HN cấp. Công ty hoạt động từ năm 2011 chuyên về lĩnh vực sản xuất giá kệ siêu thị, kệ kho hàng và các thiết bị  siêu thị khác…"
https://careerviet.vn/vi/nha-tuyen-dung/familymart-vietnam-joint-stock-company.35A8A3E7.html,35A8A3E7,FamilyMart VietNam Joint Stock Company,"số 63 Phạm Ngọc Thạch, Phường Võ Thị Sáu, Quận 03, Tp Hồ Chí Minh",Qui mô công ty: 100-499,Website: https://www.famima.vn/,Loại hình hoạt động: Cổ phần,"FamilyMart is a Japanese convenience store system with a completely new retail model based on over 30 years of operating experience. Currently, the number of stores in Japan and 7 other countries in the world (including Vietnam) has reached more than 23,800 stores. Stores are open 24 hours and 365 days business with no holidays, so customers can come to us and shop anytime!"
https://careerviet.vn/vi/nha-tuyen-dung/hg-media.35A8FDD8.html,35A8FDD8,HG MEDIA,"Số 136 Hoàng Ngân, Trung Hòa, Cầu Giấy, Hà Nội",Qui mô công ty: 100-499,,Loại hình hoạt động: Cổ phần,"Được thành lập vào năm 2018, HG Media là Công Ty Truyền Thông Số Đa Nền Tảng. Chúng tôi tập trung vào Sản xuất, Sáng tạo Nội dung và Quảng bá các Sản phẩm Giải trí trên Nền tảng số.
Với đội ngũ nhân sự trẻ tài năng, chúng tôi đã và đang nỗ lực hết mình vì một mục tiêu chung là mang đến những trải nghiệm giải trí sáng tạo, khác biệt và thú vị cho khán giả toàn cầu.
Tầm nhìn: Trở thành công ty mang tầm vóc quốc tế về quảng bá và khai thác âm nhạc trên nền tảng số.
Sứ mệnh của chúng tôi là mang
tinh hoa
âm nhạc
thế giới
đến với mọi người bằng tất cả
trái tim, trí tuệ,
đam mê và nhiệt huyết."
https://careerviet.vn/vi/nha-tuyen-dung/persolkelly-vietnam.35A87F96.html,35A87F96,PERSOLKELLY Vietnam,"SONATUS Building, 15 Le Thanh Ton, Dist. 1",Qui mô công ty: 100-499,Website: https://www.persolkelly.com.vn/,Loại hình hoạt động: Công ty đa quốc gia,"PERSOLKELLY is a joint venture established in 2016 between PERSOL HOLDINGS (previously Temp Holdings) and Kelly Services to cater to the rising workforce employment needs of the emerging Asia Pacific market. We are one of the largest workforce solutions providers in the region, spanning over 45 offices across 13 markets including Australia, China, Hong Kong, India, Indonesia, Malaysia, New Zealand, Philippines, Singapore, South Korea, Taiwan, Thailand and Vietnam.
Our reach, scope, and scale of operations have set the industry standard for cross-border recruitment and holistic workforce solutions. Since its inception, PERSOLKELLY has placed over 59,000 positions across the region and works together with 98% of Fortune 100™ companies for their workforce solution needs.
Founded more than 20 years ago, PERSOLKELLY Vietnam (formerly known as First Alliances) is one of the largest leading HR agencies in Vietnam, with a growing team of more than 190 professional recruitment and HR consultants in Ho Chi Minh City and Hanoi, offering comprehensive Payroll Solutions, Temporary/Contractor Staffing and Recruitment services.
We offer recruitment expertise in 10 different specialized industries and functions, with human insight to enable you to achieve more
For more information, please visit www.persolkelly.com.vn"
